Observation id	Observation date	Description	Media file	Total length	FPS	pre	post	Subject	Behavior	Behavioral category	Modifiers	Behavior type	Start (s)	Stop (s)	Duration (s)	Comment start	Comment stop
BRAC5215.1c(R),BRAC5215.1d(L),control	2021-03-12 21:45:13		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5215.1c(R)BRAC5215.1d(L)_food_deprivation_control_first bottom_right 03_12_2020 12_38_12 4.mp4	963.080	29.78			left	rearing	stress behaviour		STATE	511.403	512.403	1.000		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			left	in empty nest			STATE	511.636	517.136	5.500		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			left	nest building	parental behaviour		STATE	511.644	522.874	11.230		
BRAC4895.5d(R),BRAC4895.5c(L),control	2021-03-15 21:56:00		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_control_pups top_right 20_12_2020 11_42_02 2.mp4	947.150	29.98			right	in empty nest			STATE	511.775	514.274	2.499		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	rearing	stress behaviour		STATE	512.148	513.397	1.249		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			left	rearing	stress behaviour		STATE	512.148	513.147	0.999		
BRAC4673.7c(R),BRA4908.4f(L),control	2021-03-12 21:17:55		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	rearing	stress behaviour		STATE	512.428	513.646	1.218		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			left	licking and grooming	investigation		STATE	512.870	514.012	1.142		
BRAC5077.5d(R),BRAC5077.5e(L),control	2021-03-15 22:03:10		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_control_pups_bottom_right 18_12_2020 12_06_29 4.mp4	1286.430	29.99			left	chemoinvestigation	investigation		STATE	512.888	515.138	2.250		
BRAC4943.6b(R),BRAC5007.4d(L),control	2021-03-15 21:57:48		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food-deprivation-control-pups-1-bottom-left-20-12.mp4	1243.570	29.98			right	in empty nest			STATE	512.975	518.245	5.270		
BRAC5215.1c(R),BRAC5215.1d(L),control	2021-03-12 21:45:13		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5215.1c(R)BRAC5215.1d(L)_food_deprivation_control_first bottom_right 03_12_2020 12_38_12 4.mp4	963.080	29.78			right	in nest	parental behaviour		STATE	513.402	514.402	1.000		
BRAC5077.5b(R),BRAC5077.5c(L),control	2021-03-15 22:01:07		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5b(R)_BRAC5077.5c(L)_food_deprivation_control_pup bottom_left 18_12_2020 11_45_58 3.mp4	979.940	29.88			left	licking and grooming	investigation		STATE	513.753	517.504	3.751		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	in empty nest			STATE	513.903	524.152	10.249		
BRAC4943.6b(R),BRAC5007.4d(L),test	2021-03-14 13:28:54		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food_deprivation_test_pups bottom_left 20_12_2020 18_05_17 3.mp4	1128.630	29.99			left	licking and grooming	investigation		STATE	514.136	597.887	83.751		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	digging	stress behaviour		STATE	514.652	515.653	1.001		
BRAC4673.7b(R),BRAC4908.4e(L),control	2021-03-15 21:59:07		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7b(R)_BRAC4908.4e(L)_food_deprivation_control_first_ top_left 03_12_2020 11_15_46 1.mp4	957.690	29.98			right	digging	stress behaviour		STATE	514.784	518.534	3.750		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			left	licking and grooming	investigation		STATE	514.785	515.255	0.470		
BRAC4673.7c(R),BRAC4908.4f(L),test	2021-03-12 21:44:51		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/test/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_test_first top_right 03_12_2020 17_34_11 2.mp4	961.200	29.99			right	rearing	stress behaviour		STATE	514.896	516.396	1.500		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			left	licking and grooming	investigation		STATE	515.149	517.151	2.002		
BRAC5077.5d(R),BRAC5077.5e(L),control	2021-03-15 22:03:10		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_control_pups_bottom_right 18_12_2020 12_06_29 4.mp4	1286.430	29.99			left	digging	stress behaviour		STATE	515.388	516.639	1.251		
BRAC4673.7c(R),BRA4908.4f(L),control	2021-03-12 21:17:55		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	in empty nest			STATE	515.646	518.646	3.000		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	in empty nest			STATE	515.647	519.147	3.500		
BRAC5215.1c(R),BRAC5215.1d(L),control	2021-03-12 21:45:13		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5215.1c(R)BRAC5215.1d(L)_food_deprivation_control_first bottom_right 03_12_2020 12_38_12 4.mp4	963.080	29.78			left	rearing	stress behaviour		STATE	515.654	516.403	0.749		
BRAC4895.5d(R),BRAC4895.5c(L),control	2021-03-15 21:56:00		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_control_pups top_right 20_12_2020 11_42_02 2.mp4	947.150	29.98			right	digging	stress behaviour		STATE	515.763	518.171	2.408		
BRAC5178.2i(R),BRAC5178.2j(L),test	2021-03-13 20:48:48		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/test/BRAC5178.2i(R)BRAC5178.2j(L)_food_deprivation_test_first bottom_left 03_12_2020 17_52_25 3.mp4	963.460	29.97			right	digging	stress behaviour		STATE	515.770	533.771	18.001		
BRAC4895.5b(R),BRAC4895.5e(L),test	2021-03-14 12:31:29		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_test_pups top_left 20_12_2020 17_46_55 1.mp4	960.657	29.99			right	in empty nest			STATE	516.149	566.169	50.020		
BRAC4943.6b(R),BRAC5007.4d(L),control	2021-03-15 21:57:48		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food-deprivation-control-pups-1-bottom-left-20-12.mp4	1243.570	29.98			left	in empty nest			STATE	516.411	525.183	8.772		
BRAC4673.7c(R),BRAC4908.4f(L),test	2021-03-12 21:44:51		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/test/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_test_first top_right 03_12_2020 17_34_11 2.mp4	961.200	29.99			right	nest building	parental behaviour		STATE	517.146	535.654	18.508		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	digging	stress behaviour		STATE	517.404	520.903	3.499		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			left	rearing	stress behaviour		STATE	517.641	518.347	0.706		
BRAC5215.1c(R),BRAC5215.1d(L),control	2021-03-12 21:45:13		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5215.1c(R)BRAC5215.1d(L)_food_deprivation_control_first bottom_right 03_12_2020 12_38_12 4.mp4	963.080	29.78			right	in nest	parental behaviour		STATE	518.402	519.402	1.000		
BRAC5077.5d(R),BRAC5077.5e(L),control	2021-03-15 22:03:10		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_control_pups_bottom_right 18_12_2020 12_06_29 4.mp4	1286.430	29.99			right	rearing	stress behaviour		STATE	518.890	520.140	1.250		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			right	digging	stress behaviour		STATE	519.644	522.144	2.500		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			left	rearing	stress behaviour		STATE	519.653	521.154	1.501		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			left	licking and grooming	investigation		STATE	519.792	522.849	3.057		
BRAC4673.7c(R),BRA4908.4f(L),control	2021-03-12 21:17:55		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	chemoinvestigation	investigation		STATE	519.897	520.148	0.251		
BRAC4895.5d(R),BRAC4895.5c(L),test	2021-03-14 12:33:09		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4895.5d(R)_BRAC4895.5c(L)_food_deprivation_test_pups top_right 20_12_2020 17_46_55 2.mp4	960.701	29.99			left	nest building	parental behaviour		STATE	520.143	557.660	37.517		
BRAC4943.6b(R),BRAC5007.4d(L),control	2021-03-15 21:57:48		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food-deprivation-control-pups-1-bottom-left-20-12.mp4	1243.570	29.98			right	rearing	stress behaviour		STATE	520.147	522.949	2.802		
BRAC4673.7b(R),BRAC4908.4e(L),control	2021-03-15 21:59:07		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7b(R)_BRAC4908.4e(L)_food_deprivation_control_first_ top_left 03_12_2020 11_15_46 1.mp4	957.690	29.98			right	rearing	stress behaviour		STATE	520.289	522.287	1.998		
BRAC5077.5b(R),BRAC5077.5c(L),control	2021-03-15 22:01:07		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5b(R)_BRAC5077.5c(L)_food_deprivation_control_pup bottom_left 18_12_2020 11_45_58 3.mp4	979.940	29.88			right	licking and grooming	investigation		STATE	520.505	530.259	9.754		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	digging	stress behaviour		STATE	521.405	523.905	2.500		
BRAC5215.1c(R),BRAC5215.1d(L),control	2021-03-12 21:45:13		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5215.1c(R)BRAC5215.1d(L)_food_deprivation_control_first bottom_right 03_12_2020 12_38_12 4.mp4	963.080	29.78			left	rearing	stress behaviour		STATE	521.406	522.654	1.248		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			left	rearing	stress behaviour		STATE	521.895	523.646	1.751		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	chemoinvestigation	investigation		STATE	522.147	523.147	1.000		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			left	in empty nest			STATE	522.655	523.653	0.998		
BRAC5077.5b(R),BRAC5077.5c(L),control	2021-03-15 22:01:07		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5b(R)_BRAC5077.5c(L)_food_deprivation_control_pup bottom_left 18_12_2020 11_45_58 3.mp4	979.940	29.88			left	rearing	stress behaviour		STATE	523.006	524.006	1.000		
BRAC4673.7b(R),BRAC4908.4e(L),control	2021-03-15 21:59:07		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7b(R)_BRAC4908.4e(L)_food_deprivation_control_first_ top_left 03_12_2020 11_15_46 1.mp4	957.690	29.98			right	in empty nest			STATE	523.038	527.288	4.250		
BRAC5077.5d(R),BRAC5077.5e(L),test	2021-03-14 13:33:48		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_test_pups bottom_right 18_12_2020 18_16_12 4.mp4	1072.324	29.99			left	rearing	stress behaviour		STATE	523.139	525.139	2.000		
BRAC4673.7c(R),BRA4908.4f(L),control	2021-03-12 21:17:55		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	rearing	stress behaviour		STATE	523.650	524.400	0.750		
BRAC4895.5b(R),BRAC4895.5e(L),test	2021-03-14 12:31:29		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_test_pups top_left 20_12_2020 17_46_55 1.mp4	960.657	29.99			left	licking and grooming	investigation		STATE	523.654	529.154	5.500		
BRAC4943.6b(R),BRAC5007.4d(L),control	2021-03-15 21:57:48		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4943.6b(R)_BRAC5007.4d(L)_food-deprivation-control-pups-1-bottom-left-20-12.mp4	1243.570	29.98			right	rearing	stress behaviour		STATE	523.749	525.083	1.334		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			left	rearing	stress behaviour		STATE	523.824	524.866	1.042		
BRAC4939.7c(R),BRAC4939.7e(L),control	2021-03-15 21:56:36		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7c(R)_BRAC4939.7e(L)_food_deprivation_control_pups top_left 18_12_2020 11_45_58 1.mp4	980.210	29.89			left	rearing	stress behaviour		STATE	523.870	526.620	2.750		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	rearing	stress behaviour		STATE	524.147	524.649	0.502		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			right	chemoinvestigation	investigation		STATE	524.153	525.653	1.500		
BRAC5215.1c(R),BRAC5215.1d(L),control	2021-03-12 21:45:13		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5215.1c(R)BRAC5215.1d(L)_food_deprivation_control_first bottom_right 03_12_2020 12_38_12 4.mp4	963.080	29.78			right	rearing	stress behaviour		STATE	524.430	525.408	0.978		
BRAC5077.5d(R),BRAC5077.5e(L),control	2021-03-15 22:03:10		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_control_pups_bottom_right 18_12_2020 12_06_29 4.mp4	1286.430	29.99			right	licking and grooming	investigation		STATE	524.641	538.651	14.010		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	chemoinvestigation	investigation		STATE	524.650	527.150	2.500		
BRAC5007.4c(R),BRAC4943.6c(L),test	2021-03-14 13:31:59		/home/tochenan/pups-20210314T114301Z-001/pups/BRAC5007.4c(R)_BRAC4943.6c(L)_food_deprivation_test_pups bottom_right 20_12_2020 18_05_17 4.mp4	1129.600	29.98			right	chemoinvestigation	investigation		STATE	524.769	528.775	4.006		
BRAC5077.5d(R),BRAC5077.5e(L),control	2021-03-15 22:03:10		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5d(R)_BRAC5077.5e(L)_food_deprivation_control_pups_bottom_right 18_12_2020 12_06_29 4.mp4	1286.430	29.99			left	chemoinvestigation	investigation		STATE	524.892	526.142	1.250		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			left	rearing	stress behaviour		STATE	524.896	527.646	2.750		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	rearing	stress behaviour		STATE	524.897	527.149	2.252		
BRAC4673.7c(R),BRA4908.4f(L),control	2021-03-12 21:17:55		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			right	licking and grooming	investigation		STATE	524.900	529.652	4.752		
BRAC4895.5b(R),BRAC4895.5e(L),control	2021-03-15 21:55:14		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4895.5b(R)_BRAC4895.5e(L)_food_deprivation_control_pups top_left 20_12_2020 11_42_02 1.mp4	946.470	29.99			left	rearing	stress behaviour		STATE	525.153	526.653	1.500		
BRAC5215.1c(R),BRAC5215.1d(L),control	2021-03-12 21:45:13		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5215.1c(R)BRAC5215.1d(L)_food_deprivation_control_first bottom_right 03_12_2020 12_38_12 4.mp4	963.080	29.78			left	rearing	stress behaviour		STATE	525.154	525.905	0.751		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			left	digging	stress behaviour		STATE	525.840	526.142	0.302		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	in empty nest			STATE	526.154	537.158	11.004		
BRAC5178.2i(R),BRAC5178.2j(L),control	2021-04-25 19:48:03		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC5178.2i(R)_BRAC5178.2j(L)_food_deprivation_control_first bottom_left 03_12_2020 11_38_12 3.mp4	962.470	29.76			right	digging	stress behaviour		STATE	526.157	528.657	2.500		
BRAC4939.7d(R),BRAC5077.5a(L),control	2021-03-15 21:57:13		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC4939.7d(R)_BRAC5077.5a(L)_food_deprivation_control_pups top_right 18_12_2020 11_45_58 2.mp4	979.330	29.9			right	in empty nest			STATE	526.395	538.895	12.500		
BRAC4673.7c(R),BRAC4908.4f(L),control	2021-03-14 11:39:27		/home/tochenan/food_dep-20210312T211412Z-001/food_dep/first_exp/control/BRAC4673.7c(R)BRAC4908.4f(L)_food_deprivation_control_first top_right03_11_2020 12_15_46 2.mp4	956.870	29.99			left	in nest	parental behaviour		STATE	526.776	528.943	2.167		
BRAC5077.5b(R),BRAC5077.5c(L),control	2021-03-15 22:01:07		/home/tochenan/pups-20210315T115336Z-001/pups/BRAC5077.5b(R)_BRAC5077.5c(L)_food_deprivation_control_pup bottom_left 18_12_2020 11_45_58 3.mp4	979.940	29.88			left	rearing	stress behaviour		STATE	527.008	531.761	4.753		
